"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"25","25","2016-12-11","0","PHO","1","120","119","112.7","111.7","96.5",".361",".412",".534","46.2","63.2","11.3","7.3",".474","8.9","24.6",".289",".531","13.0","71.4",".177"
"26","26","2016-12-13","1","GSW","0","109","113","106.4","110.4","102.4",".256",".427",".597","50.0","66.7","11.7","18.0",".561","15.7","14.3",".207",".516","10.4","81.3",".158"
"27","27","2016-12-15","1","IND","1","102","95","101.1","94.2","100.9",".329",".318",".524","54.5","63.9","6.9","12.1",".482","14.1","22.0",".235",".431","11.0","86.3",".230"
"28","28","2016-12-16","0","HOU","0","100","122","98.5","120.2","101.5",".204",".276",".468","45.2","42.5","3.9","18.2",".454","9.3","22.8",".112",".574","12.0","72.3",".149"
"29","29","2016-12-18","0","SAS","0","100","113","105.5","119.3","94.7",".157",".292",".525","43.0","70.7","8.4","9.4",".517","9.5","17.8",".090",".552","12.0","70.7",".209"
"30","30","2016-12-20","0","PHI","1","108","93","111.4","96.0","96.9",".280",".183",".517","56.6","70.0","2.1","6.1",".484","9.5","30.2",".194",".470","12.5","87.0",".195"
"31","31","2016-12-21","1","OKC","0","110","121","114.7","126.2","95.9",".261",".227",".561","40.2","59.5","4.2","5.0",".523","8.4","14.3",".205",".574","9.2","67.5",".227"
"32","32","2016-12-23","1","MIA","1","91","87","96.0","91.7","94.8",".236",".315",".463","46.4","51.5","9.5","10.4",".433","8.4","18.6",".157",".460","13.1","78.4",".080"
"33","33","2016-12-26","1","DAL","1","111","104","125.9","117.9","88.2",".429",".357",".667","56.2","64.9","6.8","7.0",".614","10.7","15.2",".357",".580","10.6","90.0",".227"
"34","34","2016-12-28","1","LAC","1","102","98","109.0","104.7","93.6",".241",".333",".530","43.7","57.5","11.8","8.8",".517","5.9","16.0",".138",".452","9.7","69.8",".138"
"35","35","2016-12-30","1","NYK","1","104","92","102.3","90.5","101.7",".200",".341",".562","45.7","57.9","3.9","7.1",".518","12.3","4.8",".188",".414","12.3","80.0",".161"
"36","36","2017-01-02","0","CLE","0","82","90","85.4","93.7","96.0",".114",".295",".444","44.6","81.3","6.2","10.2",".426","12.3","15.1",".080",".411","9.9","77.1",".178"
"37","37","2017-01-05","1","ATL","0","94","99","96.7","101.8","97.2",".151",".376",".474","48.6","55.9","8.2","6.0",".446","13.1","25.9",".118",".472","12.6","75.5",".156"
"38","38","2017-01-07","0","BOS","0","108","117","114.7","124.3","94.2",".271",".365",".568","47.2","55.0","7.4","12.3",".529","10.4","22.0",".212",".527","8.9","68.8",".204"
"39","39","2017-01-09","0","NYK","1","110","96","121.3","105.8","90.7",".226",".321",".595","46.4","58.5","12.1","12.5",".560","8.0","19.5",".190",".488","13.2","72.1",".153"
"40","40","2017-01-12","0","BRK","1","104","95","96.8","88.4","107.4",".278",".356",".515","50.0","42.1","11.2","7.3",".483","13.7","17.3",".189",".459","13.6","85.4",".062"
"41","41","2017-01-14","0","CHI","0","99","107","101.7","109.9","97.4",".250",".274",".531","40.0","69.2","3.1","7.4",".506","10.6","12.5",".167",".465","8.3","63.2",".129"
"42","42","2017-01-16","0","IND","0","95","98","98.4","101.5","96.6",".217",".301",".522","45.8","50.0","7.2","9.7",".494","13.3","16.7",".157",".537","15.4","85.7",".136"
"43","43","2017-01-18","1","ORL","1","118","98","114.4","95.0","103.2",".161",".387",".592","48.9","60.9","10.7","8.9",".575","7.4","12.2",".118",".506","16.2","90.7",".102"
"44","44","2017-01-20","1","BRK","0","114","143","109.7","137.7","103.9",".219",".324",".495","47.5","48.8","7.7","15.1",".462","7.3","29.5",".162",".669","14.0","76.3",".386"
"45","45","2017-01-23","1","CLE","1","124","122","123.9","121.9","100.1",".345",".448",".619","48.3","60.5","8.0","19.6",".586","7.4","17.1",".253",".543","9.6","76.1",".226"
"46","46","2017-01-25","1","OKC","0","105","114","99.6","108.2","105.4",".198",".281",".503","45.5","56.1","6.6","14.1",".484","10.3","17.3",".125",".516","13.4","75.5",".220"
"47","47","2017-01-27","1","SAS","1","119","103","123.0","106.5","96.7",".151",".323",".600","54.6","60.4","8.3","10.5",".586","12.4","30.4",".108",".459","10.9","76.5",".294"
"48","48","2017-01-29","1","WAS","0","94","107","101.7","115.8","92.4",".179",".381",".519","48.3","65.8","8.7","4.4",".512","13.4","22.2",".095",".562","9.7","76.2",".079"
"49","49","2017-01-31","0","TOR","0","106","108","107.3","109.3","89.5",".202",".319",".518","46.5","42.5","11.1","11.1",".489","9.7","24.1",".149",".511","12.2","72.3",".128"
"50","50","2017-02-01","0","DET","0","98","118","99.3","119.6","98.7",".171",".256",".556","45.5","51.2","6.1","8.1",".530","13.7","7.5",".134",".602","9.5","86.5",".136"
"51","51","2017-02-04","0","WAS","0","91","105","93.9","108.4","96.9",".262",".202",".486","47.7","48.6","4.1","11.5",".470","13.8","18.8",".143",".518","11.5","82.5",".229"
"52","52","2017-02-06","1","PHO","1","111","106","104.5","99.8","106.2",".239",".283",".546","49.5","47.6","10.4","16.7",".505","11.3","18.4",".196",".457","13.3","81.3",".226"
"53","53","2017-02-08","1","UTA","0","94","127","101.7","137.4","92.4",".325",".312",".534","43.5","48.6","6.5","10.7",".487","12.9","16.3",".247",".625","7.6","71.4",".193"
"54","54","2017-02-10","0","MIN","1","122","106","125.8","109.3","97.0",".360",".333",".702","55.8","60.0","8.2","5.5",".680","19.5","26.7",".267",".500","11.9","74.5",".293"
"55","55","2017-02-12","0","SAC","0","99","105","99.7","105.8","99.3",".256",".378",".543","43.9","67.6","10.1","4.3",".494","15.7","13.6",".220",".519","17.5","78.9",".308"
"56","56","2017-02-13","0","PHO","1","110","108","106.8","104.9","103.0",".449",".359",".589","46.3","51.4","7.8","7.1",".526","14.6","14.3",".359",".473","14.8","71.1",".215"
"57","57","2017-02-15","0","MEM","1","95","91","100.5","96.3","94.5",".293",".240",".561","44.2","48.6","10.6","8.9",".547","12.4","10.3",".173",".404","13.0","72.3",".213"
"58","58","2017-02-23","1","HOU","0","99","129","95.5","124.4","103.7",".302",".360",".508","47.8","66.7","9.6","20.0",".453","17.0","23.4",".244",".604","13.6","73.3",".209"
"59","59","2017-02-25","0","DAL","0","83","96","86.9","100.5","95.5",".321",".308",".466","51.1","67.7","7.3","3.8",".429","17.6","20.0",".205",".538","16.7","83.7",".154"
"60","60","2017-02-26","0","OKC","0","110","118","112.7","120.9","97.6",".463",".263",".571","39.8","47.2","10.2","1.5",".500","9.4","15.9",".375",".511","11.1","63.6",".318"
"61","61","2017-03-01","1","DET","1","109","86","117.4","92.6","92.8",".295",".321",".618","51.5","46.2","6.5","5.0",".558","13.7","22.9",".282",".403","6.0","66.2",".029"
"62","62","2017-03-03","1","SAS","0","98","101","93.2","96.0","95.2",".264",".275",".482","47.5","57.1","1.9","2.9",".429","13.6","16.0",".220",".453","9.4","78.4",".158"
"63","63","2017-03-05","0","LAL","1","105","97","103.5","95.6","101.5",".393",".270",".503","47.3","63.9","11.8","9.1",".455","11.1","25.5",".270",".518","21.8","73.8",".133"
"64","64","2017-03-06","0","UTA","0","83","88","88.4","93.7","93.9",".214",".393",".451","50.5","53.3","11.7","5.6",".417","17.9","27.7",".155",".469","17.8","73.9",".148"
"65","65","2017-03-08","1","TOR","0","87","94","98.0","105.9","88.7",".163",".363",".507","48.8","64.7","6.8","5.5",".481","14.0","19.0",".125",".526","11.3","80.0",".184"
"66","66","2017-03-11","0","CHO","1","125","122","118.4","115.6","95.6",".162",".343",".589","48.5","66.0","3.8","7.1",".576","8.6","18.8",".111",".515","7.5","77.6",".167"
"67","67","2017-03-14","1","POR","1","100","77","107.1","82.5","93.4",".375",".263",".536","50.5","50.0","10.7","18.2",".513","5.1","9.1",".225",".375","15.5","84.9",".263"
"68","68","2017-03-15","0","MIA","0","112","120","112.5","120.6","99.5",".318",".250",".558","45.8","50.0","9.0","9.6",".528","11.5","19.5",".216",".598","13.6","71.4",".184"
"69","69","2017-03-17","1","HOU","1","128","112","121.5","106.3","105.3",".261",".370",".624","54.0","59.2","7.6","13.7",".598","11.2","20.0",".196",".478","10.2","81.8",".275"
"70","70","2017-03-19","1","MIN","1","123","109","122.8","108.9","100.1",".167",".333",".637","55.1","63.3","7.0","3.3",".622","14.2","25.0",".122",".564","13.8","81.0",".140"
"71","71","2017-03-21","1","MEM","1","95","82","100.9","87.1","94.1",".216",".330",".493","55.4","45.7","8.5","6.8",".449","11.1","24.5",".182",".462","15.0","90.7",".114"
"72","72","2017-03-24","0","HOU","0","107","117","106.1","116.0","100.9",".154",".418",".551","37.9","68.3","8.9","13.0",".527","9.3","12.0",".121",".548","15.0","66.7",".161"
"73","73","2017-03-26","0","DEN","1","115","90","113.7","88.9","101.2",".124",".278",".562","55.6","60.4","5.9","5.7",".541","8.1","19.6",".103",".411","8.2","87.7",".126"
"74","74","2017-03-27","0","UTA","0","100","108","109.0","117.8","91.7",".300",".313",".552","43.0","45.9","7.6","12.1",".525","9.0","11.6",".200",".571","9.7","74.4",".129"
"75","75","2017-03-29","1","DAL","1","121","118","131.4","128.2","92.1",".393",".357",".614","53.7","61.9","5.4","7.8",".571","5.7","26.8",".298",".560","4.8","80.5",".176"
"76","76","2017-03-31","1","SAC","1","117","89","114.9","87.4","101.8",".200",".347",".566","46.4","60.9","15.7","17.1",".537","10.4","20.8",".158",".422","17.0","71.4",".144"
"77","77","2017-04-02","1","CHI","0","110","117","110.0","117.0","100.0",".432",".370",".571","44.9","72.7","7.0","6.1",".469","11.1","13.0",".420",".560","9.9","79.1",".152"
"78","78","2017-04-04","1","DEN","0","131","134","130.3","133.3","100.5",".170",".320",".609","41.2","58.8","5.0","11.6",".580","6.1","22.2",".150",".601","8.5","62.5",".152"
"79","79","2017-04-07","0","DEN","0","106","122","104.2","119.9","101.8",".131",".232",".506","39.8","40.4","10.8","6.5",".490","9.5","20.4",".091",".635","18.6","67.6",".295"
"80","80","2017-04-08","0","GSW","0","101","123","106.3","129.5","95.0",".221",".244",".535","39.1","57.1","3.2","1.6",".517","7.8","13.3",".140",".563","8.0","66.7",".156"
"81","81","2017-04-11","0","LAL","0","96","108","97.6","109.8","98.4",".253",".278",".547","45.3","78.4","5.1","7.6",".513","15.4","11.4",".190",".523","10.1","81.0",".182"
"82","82","2017-04-12","0","POR","1","103","100","105.0","101.9","98.1",".233",".267",".519","44.2","50.0","13.3","5.5",".489","10.0","22.0",".167",".559","20.2","68.9",".059"
